timestamp,machine_id,operator_id,engine_hours,engine_rpm,engine_load_pct,machine_speed_kmh,fuel_used_l,idling_time_min,load_cycles,operating_state,seatbelt_status,proximity_distance_m,gps_zone,working_condition,coolant_temp_c,hydraulic_oil_temp_c,fault_code,task_id
2026-09-20T07:36:00Z,CAT-6060-201,OP-103,5121.81,1866.2,85.0,3.0,186.24,0.0,0,EXCAVATING,FASTENED,15.7,PIT_FLOOR_BENCH_B,SEVERE,97.2,79.4,NONE,TSK-1005
2026-09-20T07:36:00Z,CAT-994K-301,OP-104,9862.41,1860.2,74.2,22.5,83.81,3.0,4,HAULING_LOADED,FASTENED,21.9,HAUL_ROAD_NORTH,NORMAL,92.1,77.6,NONE,TSK-1004
2026-09-20T07:36:00Z,CAT-D11-401,OP-105,16481.61,1788.9,91.6,1.8,118.52,0.0,1,DOZING,FASTENED,14.8,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:36:45Z,CAT-797F-101,OP-101,8422.13,1909.1,85.2,22.6,99.52,3.8,2,HAULING_LOADED,FASTENED,39.6,HAUL_ROAD_NORTH,MUDDY,94.2,75.4,NONE,TSK-1009
2026-09-20T07:36:45Z,CAT-797F-102,OP-102,14211.63,1791.6,92.1,8.9,111.98,3.8,2,HAULING_LOADED,FASTENED,46.0,RAMP_ACCESS_EAST,STEEP_INCLINE,92.7,77.1,NONE,TSK-1028
2026-09-20T07:36:45Z,CAT-6060-201,OP-103,5121.82,1897.4,91.9,1.3,187.69,0.0,0,EXCAVATING,FASTENED,19.2,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:36:45Z,CAT-994K-301,OP-104,9862.43,1934.6,80.3,20.6,84.74,3.0,4,HAULING_LOADED,FASTENED,39.8,HAUL_ROAD_NORTH,NORMAL,92.2,77.6,NONE,TSK-1004
2026-09-20T07:36:45Z,CAT-D11-401,OP-105,16481.63,1829.7,75.8,1.3,119.44,0.0,1,DOZING,FASTENED,12.3,STAGING_BAY_4,MUDDY,97.3,79.5,NONE,TSK-1002
2026-09-20T07:37:30Z,CAT-797F-101,OP-101,8422.14,1724.3,86.5,22.6,100.59,3.8,2,HAULING_LOADED,FASTENED,25.3,HAUL_ROAD_NORTH,MUDDY,94.4,75.7,NONE,TSK-1009
2026-09-20T07:37:30Z,CAT-797F-102,OP-102,14211.64,1762.2,92.5,10.2,113.16,3.8,2,HAULING_LOADED,FASTENED,41.0,RAMP_ACCESS_EAST,STEEP_INCLINE,92.9,77.3,NONE,TSK-1028
2026-09-20T07:37:30Z,CAT-6060-201,OP-103,5121.84,1781.7,87.1,2.4,189.13,0.0,0,EXCAVATING,FASTENED,14.4,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:37:30Z,CAT-994K-301,OP-104,9862.44,1741.7,75.6,21.0,85.68,3.0,4,HAULING_LOADED,FASTENED,29.5,HAUL_ROAD_NORTH,NORMAL,92.2,77.7,NONE,TSK-1004
2026-09-20T07:37:30Z,CAT-D11-401,OP-105,16481.64,2049.5,83.4,2.4,120.36,0.0,1,DOZING,FASTENED,12.4,STAGING_BAY_4,MUDDY,97.3,79.5,NONE,TSK-1002
2026-09-20T07:38:15Z,CAT-797F-101,OP-101,8422.15,1792.9,87.3,21.4,101.67,3.8,2,HAULING_LOADED,FASTENED,40.3,HAUL_ROAD_NORTH,MUDDY,94.7,75.9,NONE,TSK-1009
2026-09-20T07:38:15Z,CAT-797F-102,OP-102,14211.65,1840.8,84.3,17.6,114.34,3.8,2,HAULING_LOADED,FASTENED,45.9,RAMP_ACCESS_EAST,STEEP_INCLINE,92.9,77.4,NONE,TSK-1028
2026-09-20T07:38:15Z,CAT-6060-201,OP-103,5121.85,2038.5,83.5,2.6,190.57,0.0,0,EXCAVATING,FASTENED,18.2,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:38:15Z,CAT-994K-301,OP-104,9862.45,1829.4,91.9,19.8,86.61,3.0,4,HAULING_LOADED,FASTENED,28.4,HAUL_ROAD_NORTH,NORMAL,92.4,77.8,NONE,TSK-1004
2026-09-20T07:38:15Z,CAT-D11-401,OP-105,16481.65,2006.7,75.4,4.3,121.28,0.0,1,DOZING,FASTENED,17.7,STAGING_BAY_4,MUDDY,97.2,79.4,NONE,TSK-1002
2026-09-20T07:39:00Z,CAT-797F-101,OP-101,8422.16,1839.1,90.5,17.9,102.75,3.8,2,HAULING_LOADED,FASTENED,21.1,HAUL_ROAD_NORTH,MUDDY,95.0,76.1,NONE,TSK-1009
2026-09-20T07:39:00Z,CAT-797F-102,OP-102,14211.66,1734.6,87.3,15.3,115.52,3.8,2,HAULING_LOADED,FASTENED,26.5,RAMP_ACCESS_EAST,STEEP_INCLINE,93.0,77.5,NONE,TSK-1028
2026-09-20T07:39:00Z,CAT-6060-201,OP-103,5121.86,1777.6,82.6,4.7,192.02,0.0,0,EXCAVATING,FASTENED,18.3,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:39:00Z,CAT-994K-301,OP-104,9862.46,1743.2,88.5,24.6,87.55,3.0,4,HAULING_LOADED,FASTENED,36.1,HAUL_ROAD_NORTH,NORMAL,92.6,77.9,NONE,TSK-1004
2026-09-20T07:39:00Z,CAT-D11-401,OP-105,16481.66,1928.6,80.7,3.9,122.19,0.0,1,DOZING,FASTENED,16.1,STAGING_BAY_4,MUDDY,97.1,79.4,NONE,TSK-1002
2026-09-20T07:39:45Z,CAT-797F-101,OP-101,8422.18,1892.7,79.0,26.2,103.83,3.8,2,HAULING_LOADED,FASTENED,31.7,HAUL_ROAD_NORTH,MUDDY,95.1,76.2,NONE,TSK-1009
2026-09-20T07:39:45Z,CAT-797F-102,OP-102,14211.68,1917.4,84.5,16.2,116.7,3.8,2,HAULING_LOADED,FASTENED,36.9,RAMP_ACCESS_EAST,STEEP_INCLINE,93.1,77.6,NONE,TSK-1028
2026-09-20T07:39:45Z,CAT-6060-201,OP-103,5121.87,1983.2,82.3,2.2,193.46,0.0,0,EXCAVATING,FASTENED,8.6,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:39:45Z,CAT-994K-301,OP-104,9862.48,1825.6,76.4,16.6,88.48,3.0,4,HAULING_LOADED,FASTENED,40.5,HAUL_ROAD_NORTH,NORMAL,92.6,77.9,NONE,TSK-1004
2026-09-20T07:39:45Z,CAT-D11-401,OP-105,16481.68,1883.7,86.3,3.0,123.11,0.0,1,DOZING,FASTENED,11.1,STAGING_BAY_4,MUDDY,97.2,79.4,NONE,TSK-1002
2026-09-20T07:40:30Z,CAT-797F-101,OP-101,8422.19,1733.0,73.7,23.1,104.91,3.8,2,HAULING_LOADED,FASTENED,21.4,HAUL_ROAD_NORTH,MUDDY,95.2,76.3,NONE,TSK-1009
2026-09-20T07:40:30Z,CAT-797F-102,OP-102,14211.69,1721.3,90.0,17.7,117.87,3.8,2,HAULING_LOADED,FASTENED,23.7,RAMP_ACCESS_EAST,STEEP_INCLINE,93.2,77.8,NONE,TSK-1028
2026-09-20T07:40:30Z,CAT-6060-201,OP-103,5121.89,1917.8,84.3,3.6,194.91,0.0,0,EXCAVATING,FASTENED,10.7,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:40:30Z,CAT-994K-301,OP-104,9862.49,1761.6,73.4,25.7,89.42,3.0,4,HAULING_LOADED,FASTENED,29.1,HAUL_ROAD_NORTH,NORMAL,92.6,77.9,NONE,TSK-1004
2026-09-20T07:40:30Z,CAT-D11-401,OP-105,16481.69,1776.9,87.8,2.7,124.03,0.0,1,DOZING,FASTENED,12.9,STAGING_BAY_4,MUDDY,97.2,79.4,NONE,TSK-1002
2026-09-20T07:41:15Z,CAT-797F-101,OP-101,8422.2,1706.1,78.1,28.3,105.98,3.8,2,HAULING_LOADED,FASTENED,37.3,HAUL_ROAD_NORTH,MUDDY,95.3,76.4,NONE,TSK-1009
2026-09-20T07:41:15Z,CAT-797F-102,OP-102,14211.7,1810.6,82.9,8.6,119.05,3.8,2,HAULING_LOADED,FASTENED,42.9,RAMP_ACCESS_EAST,STEEP_INCLINE,93.3,77.8,NONE,TSK-1028
2026-09-20T07:41:15Z,CAT-6060-201,OP-103,5121.9,1862.1,89.4,4.4,196.35,0.0,0,EXCAVATING,FASTENED,9.6,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:41:15Z,CAT-994K-301,OP-104,9862.5,1931.7,89.4,26.3,90.35,3.0,4,HAULING_LOADED,FASTENED,20.4,HAUL_ROAD_NORTH,NORMAL,92.7,78.1,NONE,TSK-1004
2026-09-20T07:41:15Z,CAT-D11-401,OP-105,16481.7,1783.4,83.6,1.1,124.95,0.0,1,DOZING,FASTENED,10.9,STAGING_BAY_4,MUDDY,97.2,79.4,NONE,TSK-1002
2026-09-20T07:42:00Z,CAT-797F-101,OP-101,8422.21,1830.8,77.2,22.0,107.06,3.8,2,HAULING_LOADED,FASTENED,40.4,HAUL_ROAD_NORTH,MUDDY,95.4,76.5,NONE,TSK-1009
2026-09-20T07:42:00Z,CAT-797F-102,OP-102,14211.71,1205.4,46.5,1.9,119.62,3.8,2,DUMPING,FASTENED,8.4,OVERBURDEN_DUMP_WEST,STEEP_INCLINE,92.9,77.6,NONE,TSK-1028
2026-09-20T07:42:00Z,CAT-6060-201,OP-103,5121.91,1810.2,88.2,2.1,197.79,0.0,0,EXCAVATING,FASTENED,14.5,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.5,NONE,TSK-1005
2026-09-20T07:42:00Z,CAT-994K-301,OP-104,9862.51,1865.1,85.3,27.4,91.28,3.0,4,HAULING_LOADED,FASTENED,30.1,HAUL_ROAD_NORTH,NORMAL,92.8,78.1,NONE,TSK-1004
2026-09-20T07:42:00Z,CAT-D11-401,OP-105,16481.71,1837.7,91.8,2.5,125.87,0.0,1,DOZING,FASTENED,21.7,STAGING_BAY_4,MUDDY,97.3,79.5,NONE,TSK-1002
2026-09-20T07:42:45Z,CAT-797F-101,OP-101,8422.23,1926.0,81.7,23.5,108.14,3.8,2,HAULING_LOADED,FASTENED,22.5,HAUL_ROAD_NORTH,MUDDY,95.5,76.6,NONE,TSK-1009
2026-09-20T07:42:45Z,CAT-797F-102,OP-102,14211.73,1370.7,41.0,2.4,120.18,3.8,2,DUMPING,FASTENED,6.8,OVERBURDEN_DUMP_WEST,STEEP_INCLINE,92.5,77.4,NONE,TSK-1028
2026-09-20T07:42:45Z,CAT-6060-201,OP-103,5121.92,1897.0,89.1,1.1,199.24,0.0,0,EXCAVATING,FASTENED,17.6,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.6,NONE,TSK-1005
2026-09-20T07:42:45Z,CAT-994K-301,OP-104,9862.53,1949.0,91.6,19.4,92.22,3.0,4,HAULING_LOADED,FASTENED,21.7,HAUL_ROAD_NORTH,NORMAL,93.0,78.3,NONE,TSK-1004
2026-09-20T07:42:45Z,CAT-D11-401,OP-105,16481.73,1866.2,94.0,5.0,126.79,0.0,1,DOZING,FASTENED,21.2,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:43:30Z,CAT-797F-101,OP-101,8422.24,1785.4,79.9,17.7,109.22,3.8,2,HAULING_LOADED,FASTENED,40.4,HAUL_ROAD_NORTH,MUDDY,95.6,76.8,NONE,TSK-1009
2026-09-20T07:43:30Z,CAT-797F-102,OP-102,14211.74,1289.8,46.0,2.4,120.74,3.8,2,DUMPING,FASTENED,9.6,OVERBURDEN_DUMP_WEST,STEEP_INCLINE,92.1,77.2,NONE,TSK-1028
2026-09-20T07:43:30Z,CAT-6060-201,OP-103,5121.94,1877.9,80.9,3.4,200.68,0.0,0,EXCAVATING,FASTENED,14.3,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.5,NONE,TSK-1005
2026-09-20T07:43:30Z,CAT-994K-301,OP-104,9862.54,1845.3,85.7,18.5,93.15,3.0,4,HAULING_LOADED,FASTENED,23.9,HAUL_ROAD_NORTH,NORMAL,93.1,78.3,NONE,TSK-1004
2026-09-20T07:43:30Z,CAT-D11-401,OP-105,16481.74,2019.6,92.3,2.7,127.71,0.0,1,DOZING,FASTENED,20.7,STAGING_BAY_4,MUDDY,97.5,79.6,NONE,TSK-1002
2026-09-20T07:44:15Z,CAT-797F-101,OP-101,8422.25,1841.2,75.2,16.8,110.3,3.8,2,HAULING_LOADED,FASTENED,34.9,HAUL_ROAD_NORTH,MUDDY,95.6,76.8,NONE,TSK-1009
2026-09-20T07:44:15Z,CAT-797F-102,OP-102,14211.75,1732.7,57.3,39.4,121.51,3.8,3,HAULING_EMPTY,FASTENED,35.7,HAUL_ROAD_NORTH,STEEP_INCLINE,92.0,77.1,NONE,TSK-1028
2026-09-20T07:44:15Z,CAT-6060-201,OP-103,5121.95,1795.6,78.6,1.5,202.12,0.0,0,EXCAVATING,FASTENED,8.4,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:44:15Z,CAT-994K-301,OP-104,9862.55,1519.3,55.5,0.1,93.72,3.0,5,LOADING,FASTENED,9.9,PIT_FLOOR_BENCH_A,NORMAL,92.8,78.2,NONE,TSK-1004
2026-09-20T07:44:15Z,CAT-D11-401,OP-105,16481.75,2003.8,83.9,3.6,128.63,0.0,1,DOZING,FASTENED,10.6,STAGING_BAY_4,MUDDY,97.5,79.6,NONE,TSK-1002
2026-09-20T07:45:00Z,CAT-797F-101,OP-101,8422.26,1154.1,32.5,2.6,110.81,3.8,2,DUMPING,FASTENED,6.6,OVERBURDEN_DUMP_WEST,MUDDY,95.2,76.5,NONE,TSK-1009
2026-09-20T07:45:00Z,CAT-797F-102,OP-102,14211.76,1737.6,61.8,37.3,122.28,3.8,3,HAULING_EMPTY,FASTENED,24.2,HAUL_ROAD_NORTH,MUDDY,92.1,77.0,NONE,TSK-1031
2026-09-20T07:45:00Z,CAT-6060-201,OP-103,5121.96,2045.7,91.5,3.0,203.57,0.0,0,EXCAVATING,FASTENED,12.5,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.5,NONE,TSK-1005
2026-09-20T07:45:00Z,CAT-994K-301,OP-104,9862.56,1571.5,55.8,0.9,94.29,3.0,5,LOADING,FASTENED,7.9,PIT_FLOOR_BENCH_A,NORMAL,92.6,78.0,NONE,TSK-1004
2026-09-20T07:45:00Z,CAT-D11-401,OP-105,16481.76,1928.1,85.0,4.5,129.54,0.0,1,DOZING,FASTENED,19.0,STAGING_BAY_4,MUDDY,97.5,79.6,NONE,TSK-1002
2026-09-20T07:45:45Z,CAT-797F-101,OP-101,8422.28,1331.6,32.7,3.2,111.33,3.8,2,DUMPING,FASTENED,10.4,OVERBURDEN_DUMP_WEST,MUDDY,94.8,76.3,NONE,TSK-1009
2026-09-20T07:45:45Z,CAT-797F-102,OP-102,14211.78,1735.3,53.2,33.0,123.05,3.8,3,HAULING_EMPTY,FASTENED,42.8,HAUL_ROAD_NORTH,MUDDY,92.2,76.9,NONE,TSK-1031
2026-09-20T07:45:45Z,CAT-6060-201,OP-103,5121.97,1837.4,82.6,2.2,205.01,0.0,0,EXCAVATING,FASTENED,19.6,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.5,NONE,TSK-1005
2026-09-20T07:45:45Z,CAT-994K-301,OP-104,9862.58,1633.9,56.1,0.6,94.86,3.0,5,LOADING,FASTENED,6.7,PIT_FLOOR_BENCH_A,NORMAL,92.3,77.8,NONE,TSK-1004
2026-09-20T07:45:45Z,CAT-D11-401,OP-105,16481.78,1885.5,88.7,1.5,130.46,0.0,1,DOZING,FASTENED,18.9,STAGING_BAY_4,MUDDY,97.5,79.7,NONE,TSK-1002
2026-09-20T07:46:30Z,CAT-797F-101,OP-101,8422.29,1137.9,38.6,1.7,111.84,3.8,2,DUMPING,FASTENED,7.8,OVERBURDEN_DUMP_WEST,MUDDY,94.5,76.1,NONE,TSK-1009
2026-09-20T07:46:30Z,CAT-797F-102,OP-102,14211.79,1728.0,46.0,32.0,123.82,3.8,3,HAULING_EMPTY,FASTENED,30.3,HAUL_ROAD_NORTH,MUDDY,92.2,76.7,NONE,TSK-1031
2026-09-20T07:46:30Z,CAT-6060-201,OP-103,5121.99,2022.1,90.1,3.9,206.46,0.0,0,EXCAVATING,FASTENED,9.7,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.6,NONE,TSK-1005
2026-09-20T07:46:30Z,CAT-994K-301,OP-104,9862.59,1558.9,65.5,0.5,95.43,3.0,5,LOADING,FASTENED,10.0,PIT_FLOOR_BENCH_A,NORMAL,92.3,77.8,NONE,TSK-1004
2026-09-20T07:46:30Z,CAT-D11-401,OP-105,16481.79,2034.9,82.2,2.5,131.38,0.0,1,DOZING,FASTENED,18.8,STAGING_BAY_4,MUDDY,97.5,79.6,NONE,TSK-1002
2026-09-20T07:47:15Z,CAT-797F-101,OP-101,8422.3,1778.0,45.6,36.5,112.55,3.8,3,HAULING_EMPTY,FASTENED,35.8,HAUL_ROAD_NORTH,MUDDY,94.2,75.9,NONE,TSK-1009
2026-09-20T07:47:15Z,CAT-797F-102,OP-102,14211.8,1746.0,50.9,35.0,124.59,3.8,3,HAULING_EMPTY,FASTENED,25.9,HAUL_ROAD_NORTH,MUDDY,92.2,76.6,NONE,TSK-1031
2026-09-20T07:47:15Z,CAT-6060-201,OP-103,5122.0,1810.9,86.8,2.0,207.9,0.0,0,EXCAVATING,FASTENED,14.4,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.6,NONE,TSK-1005
2026-09-20T07:47:15Z,CAT-994K-301,OP-104,9862.6,1451.7,72.7,0.3,96.0,3.0,5,LOADING,FASTENED,8.9,PIT_FLOOR_BENCH_A,NORMAL,92.2,77.8,NONE,TSK-1004
2026-09-20T07:47:15Z,CAT-D11-401,OP-105,16481.8,1873.0,76.5,3.4,132.3,0.0,1,DOZING,FASTENED,11.4,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:48:00Z,CAT-797F-101,OP-101,8422.31,1678.4,58.5,24.9,113.25,3.8,3,HAULING_EMPTY,FASTENED,26.9,HAUL_ROAD_NORTH,SEVERE,94.2,75.9,NONE,TSK-1012
2026-09-20T07:48:00Z,CAT-797F-102,OP-102,14211.81,1511.8,59.1,35.7,125.36,3.8,3,HAULING_EMPTY,FASTENED,49.7,HAUL_ROAD_NORTH,MUDDY,92.3,76.5,NONE,TSK-1031
2026-09-20T07:48:00Z,CAT-6060-201,OP-103,5122.01,2026.1,75.9,2.7,209.34,0.0,0,EXCAVATING,FASTENED,10.5,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:48:00Z,CAT-994K-301,OP-104,9862.61,1674.8,62.2,0.0,96.57,3.0,5,LOADING,FASTENED,9.8,PIT_FLOOR_BENCH_B,NORMAL,92.1,77.7,NONE,TSK-1004
2026-09-20T07:48:00Z,CAT-D11-401,OP-105,16481.81,2019.3,90.6,4.0,133.22,0.0,1,DOZING,FASTENED,19.8,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:48:45Z,CAT-797F-101,OP-101,8422.33,1539.0,59.2,29.8,113.95,3.8,3,HAULING_EMPTY,FASTENED,35.7,HAUL_ROAD_NORTH,SEVERE,94.2,75.9,NONE,TSK-1012
2026-09-20T07:48:45Z,CAT-797F-102,OP-102,14211.83,1566.9,43.2,34.0,126.13,3.8,3,HAULING_EMPTY,FASTENED,54.3,HAUL_ROAD_NORTH,MUDDY,92.3,76.3,NONE,TSK-1031
2026-09-20T07:48:45Z,CAT-6060-201,OP-103,5122.02,1776.3,88.8,3.4,210.79,0.0,0,EXCAVATING,FASTENED,19.0,PIT_FLOOR_BENCH_B,SEVERE,97.4,79.6,NONE,TSK-1005
2026-09-20T07:48:45Z,CAT-994K-301,OP-104,9862.63,1704.3,60.2,0.7,97.13,3.0,5,LOADING,FASTENED,9.1,PIT_FLOOR_BENCH_B,NORMAL,92.0,77.6,NONE,TSK-1004
2026-09-20T07:48:45Z,CAT-D11-401,OP-105,16481.83,1934.3,84.4,3.9,134.14,0.0,1,DOZING,FASTENED,15.0,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:49:30Z,CAT-797F-101,OP-101,8422.34,1574.5,47.8,27.4,114.66,3.8,3,HAULING_EMPTY,FASTENED,25.9,HAUL_ROAD_NORTH,SEVERE,94.0,75.8,NONE,TSK-1012
2026-09-20T07:49:30Z,CAT-797F-102,OP-102,14211.84,1755.0,56.7,27.6,126.89,3.8,3,HAULING_EMPTY,FASTENED,42.3,HAUL_ROAD_NORTH,MUDDY,92.4,76.3,NONE,TSK-1031
2026-09-20T07:49:30Z,CAT-6060-201,OP-103,5122.04,1763.6,81.6,4.2,212.23,0.0,0,EXCAVATING,FASTENED,11.0,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:49:30Z,CAT-994K-301,OP-104,9862.64,1526.3,56.4,0.4,97.7,3.0,5,LOADING,FASTENED,8.7,PIT_FLOOR_BENCH_B,NORMAL,91.8,77.5,NONE,TSK-1004
2026-09-20T07:49:30Z,CAT-D11-401,OP-105,16481.84,1784.2,81.3,2.6,135.06,0.0,1,DOZING,FASTENED,16.0,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:50:15Z,CAT-797F-101,OP-101,8422.35,1562.1,58.7,40.1,115.36,3.8,3,HAULING_EMPTY,FASTENED,37.8,HAUL_ROAD_NORTH,SEVERE,94.0,75.7,NONE,TSK-1012
2026-09-20T07:50:15Z,CAT-797F-102,OP-102,14211.85,1511.4,44.7,26.7,127.66,3.8,3,HAULING_EMPTY,FASTENED,37.2,HAUL_ROAD_NORTH,MUDDY,92.3,76.1,NONE,TSK-1031
2026-09-20T07:50:15Z,CAT-6060-201,OP-103,5122.05,2018.8,83.8,4.3,213.67,0.0,0,EXCAVATING,FASTENED,21.0,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:50:15Z,CAT-994K-301,OP-104,9862.65,1619.5,68.6,0.7,98.27,3.0,5,LOADING,FASTENED,6.1,PIT_FLOOR_BENCH_B,NORMAL,91.8,77.4,NONE,TSK-1004
2026-09-20T07:50:15Z,CAT-D11-401,OP-105,16481.85,1849.5,92.4,4.2,135.98,0.0,1,DOZING,FASTENED,8.9,STAGING_BAY_4,MUDDY,97.5,79.6,NONE,TSK-1002
2026-09-20T07:51:00Z,CAT-797F-101,OP-101,8422.36,1608.5,49.5,33.3,116.06,3.8,3,HAULING_EMPTY,FASTENED,27.5,HAUL_ROAD_NORTH,SEVERE,93.9,75.7,NONE,TSK-1012
2026-09-20T07:51:00Z,CAT-797F-102,OP-102,14211.86,1560.0,44.3,37.7,128.43,3.8,3,HAULING_EMPTY,FASTENED,32.2,HAUL_ROAD_NORTH,MUDDY,92.3,76.0,NONE,TSK-1031
2026-09-20T07:51:00Z,CAT-6060-201,OP-103,5122.06,1963.0,80.2,1.3,215.12,0.0,0,EXCAVATING,FASTENED,20.3,PIT_FLOOR_BENCH_B,SEVERE,97.3,79.5,NONE,TSK-1005
2026-09-20T07:51:00Z,CAT-994K-301,OP-104,9862.66,1540.8,65.5,0.2,98.84,3.0,5,LOADING,FASTENED,7.9,PIT_FLOOR_BENCH_B,NORMAL,91.8,77.4,NONE,TSK-1004
2026-09-20T07:51:00Z,CAT-D11-401,OP-105,16481.86,1810.6,76.8,3.0,136.89,0.0,1,DOZING,FASTENED,19.2,STAGING_BAY_4,MUDDY,97.4,79.6,NONE,TSK-1002
2026-09-20T07:51:45Z,CAT-797F-101,OP-101,8422.38,1608.8,51.7,39.3,116.77,3.8,3,HAULING_EMPTY,FASTENED,32.2,HAUL_ROAD_NORTH,SEVERE,93.8,75.6,NONE,TSK-1012
2026-09-20T07:51:45Z,CAT-797F-102,OP-102,14211.88,1746.2,44.0,41.2,129.2,3.8,3,HAULING_EMPTY,FASTENED,39.0,HAUL_ROAD_NORTH,MUDDY,92.2,75.8,NONE,TSK-1031
2026-09-20T07:51:45Z,CAT-6060-201,OP-103,5122.07,1811.6,75.7,2.6,216.56,0.0,0,EXCAVATING,FASTENED,20.1,PIT_FLOOR_BENCH_B,SEVERE,97.2,79.4,NONE,TSK-1005
2026-09-20T07:51:45Z,CAT-994K-301,OP-104,9862.68,1590.1,55.9,0.6,99.41,3.0,5,LOADING,FASTENED,9.3,PIT_FLOOR_BENCH_B,NORMAL,91.6,77.3,NONE,TSK-1004
2026-09-20T07:51:45Z,CAT-D11-401,OP-105,16481.88,1923.3,80.9,4.6,137.81,0.0,1,DOZING,FASTENED,12.5,STAGING_BAY_4,MUDDY,97.3,79.5,NONE,TSK-1002
2026-09-20T07:52:30Z,CAT-797F-101,OP-101,8422.39,1602.1,50.8,26.1,117.47,3.8,3,HAULING_EMPTY,FASTENED,26.9,HAUL_ROAD_NORTH,SEVERE,93.7,75.5,NONE,TSK-1012
2026-09-20T07:52:30Z,CAT-797F-102,OP-102,14211.89,1504.9,54.5,33.0,129.97,3.8,3,HAULING_EMPTY,FASTENED,28.8,HAUL_ROAD_NORTH,MUDDY,92.3,75.8,NONE,TSK-1031
2026-09-20T07:52:30Z,CAT-6060-201,OP-103,5122.09,1845.5,77.7,3.8,218.01,0.0,0,EXCAVATING,FASTENED,12.0,PIT_FLOOR_BENCH_B,SEVERE,97.1,79.4,NONE,TSK-1005
2026-09-20T07:52:30Z,CAT-994K-301,OP-104,9862.69,1634.0,61.8,0.5,99.98,3.0,5,LOADING,FASTENED,6.7,PIT_FLOOR_BENCH_B,NORMAL,91.5,77.2,NONE,TSK-1004
2026-09-20T07:52:30Z,CAT-D11-401,OP-105,16481.89,1952.6,77.0,1.2,138.73,0.0,1,DOZING,FASTENED,14.0,STAGING_BAY_4,MUDDY,97.2,79.5,NONE,TSK-1002
2026-09-20T07:53:15Z,CAT-797F-101,OP-101,8422.4,1689.7,58.7,36.2,118.17,3.8,3,HAULING_EMPTY,FASTENED,42.3,HAUL_ROAD_NORTH,SEVERE,93.7,75.5,NONE,TSK-1012
2026-09-20T07:53:15Z,CAT-797F-102,OP-102,14211.9,1761.6,56.3,35.7,130.74,3.8,3,HAULING_EMPTY,FASTENED,39.6,HAUL_ROAD_NORTH,MUDDY,92.4,75.7,NONE,TSK-1031
2026-09-20T07:53:15Z,CAT-6060-201,OP-103,5122.1,1976.7,83.8,1.5,219.45,0.0,0,EXCAVATING,FASTENED,19.4,PIT_FLOOR_BENCH_B,SEVERE,97.1,79.4,NONE,TSK-1005
2026-09-20T07:53:15Z,CAT-994K-301,OP-104,9862.7,1586.7,68.7,0.9,100.55,3.0,5,LOADING,FASTENED,8.3,PIT_FLOOR_BENCH_B,NORMAL,91.5,77.2,NONE,TSK-1004
2026-09-20T07:53:15Z,CAT-D11-401,OP-105,16481.9,1817.1,91.4,3.5,139.65,0.0,1,DOZING,FASTENED,20.8,STAGING_BAY_4,MUDDY,97.3,79.5,NONE,TSK-1002
2026-09-20T07:54:00Z,CAT-797F-101,OP-101,8422.41,1712.9,57.8,39.4,118.88,3.8,3,HAULING_EMPTY,FASTENED,37.0,HAUL_ROAD_NORTH,SEVERE,93.7,75.5,NONE,TSK-1012
2026-09-20T07:54:00Z,CAT-797F-102,OP-102,14211.91,1652.1,49.0,32.1,131.51,3.8,3,HAULING_EMPTY,FASTENED,27.6,HAUL_ROAD_NORTH,MUDDY,92.4,75.6,NONE,TSK-1031
